Property_ID,Listing_Date,Address,City,State,Postal_Code,Property_Type,Bedrooms,Bathrooms,Square_Feet,Lot_Size_Acres,Year_Built,Listing_Price,Sale_Price,Sale_Date,Agent_Name,Agent_Contact,Days_on_Market,Has_Garage,Pool
PROP1126,2024-12-01,"028 Alexander Crossroad, Maymouth, CO 33121",Evansborough,AR,25315,Condo,1,1,4042,0.9,1969,1230146,1259269,2025-04-23,Debra Smith,(996)874-4357,336,False,False
PROP1127,2024-11-22,"542 Richard Dale Apt. 010, East Jennifer, AL 85790",Melissaburgh,OR,08587,Cottage,5,3,805,2.69,2004,552498,572673,2025-01-28,Alexander Robinson,661-340-6409,260,False,True
PROP1128,2024-05-06,"55744 Hernandez Trail Suite 722, New Rachaelhaven, NE 48861",Cainville,IL,46418,Villa,2,2,4746,3.24,2012,76575,76015,2024-10-01,Matthew White,615.425.7844,242,False,True
PROP1129,2024-10-06,"001 Mitchell Falls Apt. 647, Jimmyfurt, OK 43761",Veronicaborough,DC,13266,Apartment,4,3,4937,2.39,1997,1248981,1242502,2024-09-10,Christopher Ramos,001-571-915-1775x112,151,True,True
PROP1130,2024-06-23,"8909 Taylor Turnpike, Pettyfort, CT 45605",South James,MP,77446,Villa,2,2,1702,0.92,1950,454929,475546,2025-06-07,Amy Lee,+1-304-821-3063x46203,283,False,True
PROP1131,2024-01-05,"18396 Duran Camp, Andrewchester, MA 99346",West Walterville,HI,59736,Apartment,2,1,3253,0.35,1982,428403,416914,2025-07-29,Timothy Lee,740.580.1989,52,False,False
PROP1132,2024-08-29,"324 Olivia Mall, Brianfort, SD 01738",Freemanmouth,NV,82281,Cottage,1,2,1447,3.47,2013,1608190,1677796,2025-04-17,Kelly Roth,931.632.9614x66389,318,True,True
PROP1133,2025-04-23,"52842 Nicole Roads, Brennanstad, NH 12247",West Jeffreymouth,IN,65883,Villa,4,3,1007,3.08,1978,1043477,1054971,2025-03-23,Katie Carr,(815)876-9860,350,True,True
PROP1134,2024-03-11,"212 Jessica Ferry Suite 109, Ariasmouth, OR 40555",East Douglas,ND,81946,Villa,2,1,4445,2.09,2021,1980549,1944268,2025-02-22,Jodi Wiley,408-531-3396x3187,263,True,True
PROP1135,2024-12-17,"6216 Hill Mall Apt. 635, Michaelville, VI 45250",Stephanieberg,DE,72598,Cottage,2,2,2589,1.43,2005,1284321,1286493,2024-09-24,Amanda Hamilton,(429)528-0202x320,112,True,True
PROP1136,2025-02-02,"9405 Sparks Common Apt. 141, Lake Jennifer, AR 86078",Woodardfurt,ID,88316,Condo,4,1,1611,1.16,1963,1861793,1940733,2025-03-15,Jason Griffin,+1-480-416-9249x22398,77,False,False
PROP1137,2024-07-09,"792 Samantha Junction Apt. 026, Hodgeland, MD 41529",Lake Jeffery,CT,69310,Cottage,4,1,755,1.26,1983,1951638,2009021,2025-05-27,Veronica Prince,339-672-2590x5048,237,True,False
PROP1138,2024-09-18,"13548 Dennis Ports, New Angel, MA 22754",Meganmouth,OH,58412,Condo,3,3,1533,1.51,1953,1211695,1270351,2025-04-05,Tonya Pearson,734.865.9019x347,182,True,False
PROP1139,2024-03-10,"7526 Holly Spur, Bergburgh, VA 79169",Arroyoborough,PR,21674,Apartment,3,1,4193,1.36,1999,134986,140033,2024-10-19,Alexis Wang,(816)322-7653x98579,272,False,True
PROP1140,2024-04-23,"70455 Walsh Brook Suite 805, Williamshire, SC 99622",Perezmouth,VI,53247,Condo,3,3,2239,1.22,1962,270496,281851,2025-05-23,Emily Larson,592.281.1937,179,False,True
PROP1141,2024-08-01,"895 Jennifer Streets, Lake Williamfurt, VI 09200",West Patrick,OR,57503,Apartment,4,2,3943,2.43,1970,501496,511265,2025-07-07,Christopher Hall,417-513-4935,300,False,False
PROP1142,2024-12-29,"7458 White Way Suite 836, South Susan, MI 16025",Brendashire,AR,88383,Apartment,1,2,2698,1.71,1986,484769,504930,2025-04-16,Bryan Taylor,+1-574-706-4810x6300,278,True,False
PROP1143,2024-04-15,"031 Hobbs Park Apt. 876, Ellisport, SC 53142",New Marymouth,DC,62397,Villa,2,1,4315,3.21,1975,913619,941158,2024-11-08,Victoria Rivera,9866265765,208,False,True
PROP1144,2024-08-30,"PSC 0359, Box 2955, APO AA 56119",Port Jesseville,NY,34122,Condo,5,1,4578,3.08,2012,664405,650266,2024-10-14,Kathy Brown,603-465-7157x794,285,False,False
PROP1145,2025-04-05,"USS Harrison, FPO AA 87518",Lake Vincenthaven,MO,33834,House,4,2,4958,2.58,1991,219290,217635,2024-11-09,Michael Brown,001-562-817-5715x91424,176,True,True
PROP1146,2023-12-07,"095 Clay Oval, Haasmouth, OK 90301",Ryanhaven,AS,50888,Cottage,5,1,3786,1.3,2008,738232,725236,2025-07-11,Sheri Woods,001-518-335-3696x129,308,True,True
PROP1147,2023-12-04,"82620 Cory Gardens, Lake Katrina, AR 17426",Pricechester,NV,40264,Apartment,5,3,3181,1.83,1983,1451503,1475191,2025-04-11,Cassandra Vargas,212.483.4286x602,323,False,True
PROP1148,2024-12-05,"48646 Taylor Lakes, Vincentshire, WY 50418",Port Kelly,NV,02163,House,4,3,4726,2.41,1979,1844100,1895474,2025-06-03,Janice Riggs,243.528.2834x145,87,True,True
PROP1149,2024-02-20,"331 Frank Port, Juliefurt, PW 89045",South Joshuaborough,VI,53033,Cottage,3,1,937,2.72,1969,1871472,1810863,2025-01-17,Scott Pennington,(213)328-5779x563,170,False,True
PROP1150,2025-04-23,"93229 Taylor Terrace, Lake Donnabury, NH 18052",Lake Micheletown,NM,37090,Condo,3,1,2451,0.93,1958,719518,714406,2025-02-16,Andrea White,+1-541-385-5927x91372,48,True,False
PROP1151,2024-09-05,"18902 William Spur, Glennberg, WY 81110",Hansonmouth,MD,81216,Cottage,3,1,1778,2.18,1965,575248,547850,2024-10-16,Lisa Carroll DVM,(945)551-5801x891,257,True,True
PROP1152,2023-12-28,"5804 Price Way, North Tina, VT 16544",North Billy,NM,79298,Villa,2,1,4513,0.85,2005,93346,90532,2024-09-25,Jennifer Ibarra,(798)584-3179x02280,313,False,False
PROP1153,2024-08-02,"55108 Jenkins Roads, West Jayfurt, PW 23613",North Jonathanville,RI,50076,House,1,2,4686,1.21,1961,831994,809428,2025-02-02,Rachel Martin,4168295788,263,True,True
PROP1154,2025-07-19,"05905 Freeman Shore Apt. 909, North Andrewberg, WA 65851",South Amber,ID,62348,Cottage,3,1,4104,1.83,2000,182980,188721,2025-05-28,Ryan Johnson,(638)695-4840,54,False,False
PROP1155,2025-01-27,"2706 Scott Throughway, Brownberg, IN 14257",East Matthewview,MN,91661,Apartment,3,1,2286,0.92,1997,1468593,1481969,2025-03-24,Nicholas Benson,721.431.8079,237,True,False
PROP1156,2023-10-08,"623 Copeland Place, Matthewport, IN 17942",Lovehaven,IA,35586,Apartment,4,2,3022,1.93,2017,840942,800081,2024-10-25,Jessica Archer,+1-629-257-2891x7787,332,False,True
PROP1157,2024-01-30,"4966 Matthew Brook, New Erictown, DC 73020",Ruizfort,MD,55620,Condo,1,2,2446,1.69,1961,545391,561504,2024-11-21,Nancy Barton,+1-390-403-0192x88047,294,True,False
PROP1158,2024-11-08,"90127 Kelly Course, North Steven, MI 83074",Kevinberg,NV,96137,Apartment,2,2,2127,0.08,2014,492613,468855,2025-01-01,Jason Richards II,001-924-544-3128x46244,222,False,True
PROP1159,2024-03-27,"92685 Tony Locks Suite 374, Lake Rachelfort, MA 13555",Melissafurt,TX,99536,Apartment,5,1,1382,0.25,1952,1723176,1741888,2025-02-11,Tammy Guerrero,(618)335-2106x79996,206,False,False
PROP1160,2024-05-19,"3306 Roberto Fork Apt. 668, Port Annafort, AK 43394",New Michaelbury,OR,35015,Villa,2,1,3340,0.95,1980,1944441,1888068,2024-10-31,Jaime Sparks,001-307-978-9976x002,91,False,True
PROP1161,2025-05-29,"2749 Michael Estate Apt. 604, East Jason, LA 98992",Port Jennifer,SD,41019,Cottage,3,1,4924,0.31,2013,509523,486363,2024-11-11,Stephanie Wilson,2736537949,260,False,False
PROP1162,2023-11-07,"3668 Hale Street, Daviesmouth, FM 84285",Brownville,CO,60973,Villa,1,1,3992,2.07,1957,467882,490158,2024-10-12,Barbara Johnson,+1-652-383-0670x84835,308,True,True
PROP1163,2024-08-28,"USNS Reynolds, FPO AA 43894",East April,NC,67591,Villa,4,2,2055,3.07,1960,962221,932965,2025-01-31,Nicholas Roberts,001-809-927-6216x93043,343,False,False
PROP1164,2024-09-24,"91913 Suzanne Union Suite 301, Ellisburgh, HI 77822",North Billy,KS,04045,Cottage,5,1,3880,1.25,1982,365176,365401,2025-07-07,Deborah Sanders,945.475.4677x18833,222,True,True
PROP1165,2023-09-21,"6283 Banks Lights Suite 327, Amandabury, TN 95085",East Andreamouth,DE,62877,Cottage,1,1,1172,1.32,1975,608512,584176,2024-11-20,Dwayne Levy MD,(890)924-7328,92,False,False
PROP1166,2024-08-22,"9023 Wiggins Landing Apt. 937, Jonesport, MI 71993",Meganborough,ID,94821,Villa,3,3,4385,3.03,1995,832491,801118,2025-01-31,Andrew Fisher,910.946.0817x431,332,False,True
PROP1167,2025-03-13,"234 Dawn Mill Suite 660, Lake Mallory, CT 84491",Bowmanview,MP,87441,Villa,3,3,4921,0.5,2009,1451445,1513347,2025-06-02,Jeffrey Phillips,001-830-554-6069,85,True,False
PROP1168,2024-12-27,"USS Noble, FPO AE 64362",South Kellyton,DC,44936,Apartment,2,2,3444,1.39,1970,1394416,1396884,2024-10-16,Judy Ryan,956.274.5856x90690,24,True,False
PROP1169,2024-04-30,"60787 Breanna Mews, Keithmouth, MI 82563",West Darrellton,OK,16698,Villa,3,3,4539,1.28,1994,609508,624321,2025-03-16,Chase Saunders,3397874744,347,False,False
PROP1170,2023-09-12,"50308 Kimberly Views, Medinachester, OH 52220",West Brendan,HI,58697,House,4,3,2756,1.18,1975,1397088,1407034,2025-03-08,Jessica Sullivan,4096007424,326,False,False
PROP1171,2024-01-23,"1665 Wells Green, Jennifermouth, NY 03421",Reynoldsmouth,GA,58305,Apartment,3,1,2659,2.12,1956,1482632,1483639,2024-12-08,Wesley Cook,(589)711-8577,227,True,True
PROP1172,2023-10-11,"7509 Scott Circle Apt. 107, Diazchester, MA 97381",North Alexandra,MH,36458,Villa,3,2,1393,1.36,2003,1511572,1444720,2024-09-11,Brittany Rodriguez,(496)666-4185x9710,172,False,False
PROP1173,2024-02-02,"073 Hoffman Groves Apt. 655, East Michelle, PW 00895",Cherylmouth,HI,71419,Villa,4,2,805,0.16,2011,965526,976748,2025-06-09,Donna Fitzpatrick,001-675-646-7592x38212,190,False,True
PROP1174,2023-09-21,"25435 Harry Extensions, New Hannah, WV 85584",Bishopberg,WV,72101,Villa,4,2,4813,3.29,2008,1832174,1751824,2025-05-06,Michelle Gilbert,(303)845-4333x0875,106,True,True
PROP1175,2024-12-19,"9987 Adrienne Parkway Suite 982, Sydneyview, NE 72449",Rileyhaven,AR,32376,Villa,1,2,1961,0.65,1982,116757,121086,2025-06-20,Steven Kaiser,001-705-412-0445x395,30,False,True
PROP1176,2024-03-12,"313 Gary Park, Lake Adrian, SD 27789",South Erinview,AR,09747,House,3,3,2368,1.91,2009,1459277,1429146,2025-04-11,Wayne Schwartz,328.622.4310,21,False,True
PROP1177,2025-07-06,"7766 Brooke Glen Apt. 859, Erinstad, OK 89302",Lake Christopherview,AK,00934,Apartment,3,2,4252,1.03,1957,1884647,1968069,2025-06-03,Jeremy Myers,(854)418-8146x46682,264,False,True
PROP1178,2025-05-22,"6486 Jones Plains, Brendaborough, CA 03826",Moorefort,MT,52279,Villa,5,3,4988,2.12,1972,1457275,1386137,2025-07-30,Thomas Walters,(665)982-1512,15,False,True
PROP1179,2024-09-08,"570 Lewis Lock, North Katherine, IN 67628",Collinsmouth,MH,97907,House,3,1,3882,0.71,2019,284435,282063,2025-04-28,Pamela Guerrero,841-507-6470,295,False,False
PROP1180,2025-04-06,"435 Flores Ranch Suite 418, Mirandastad, AL 56284",Port Sheri,IN,92709,House,5,3,1734,0.38,2019,847084,826770,2025-03-11,David Armstrong,001-407-511-6575x576,179,True,True
PROP1181,2024-03-29,"24851 Bell Run Apt. 580, New Michael, ME 90798",Lake Vincent,ID,85240,House,5,2,770,2.5,1965,1738304,1707501,2025-07-23,John Navarro,+1-593-567-1694,95,True,True
PROP1182,2025-01-05,"4270 Kimberly Manors, Moranfort, FL 50906",New Juliefurt,MT,27129,Cottage,4,2,2746,1.52,2019,1907747,1846616,2025-07-10,Nicholas Herman,(516)974-8577x18504,156,True,False
PROP1183,2024-07-08,"270 Rich Avenue, West Hannahfort, CO 31663",Laurachester,NV,95141,House,5,1,696,0.51,2011,514229,516766,2025-07-14,Christine May,984.759.9059x647,110,False,True
PROP1184,2023-12-02,"8060 Kemp Walk Apt. 099, East Shelleyburgh, SC 95728",Lake Jackfurt,PW,59060,Villa,2,3,1429,0.6,1965,1726795,1810976,2024-08-27,Richard Wright,507.788.5927x60650,18,True,False
PROP1185,2025-05-15,"293 Tran Points Apt. 229, Lake Patricia, FM 05184",Port Elizabeth,DC,97858,Villa,1,3,3695,3.29,1967,195751,198295,2025-02-19,Samuel Noble,(719)724-5213,345,True,True
PROP1186,2023-08-14,"9263 Karen Squares, Russellport, WV 87101",Powellmouth,MH,56512,Condo,5,3,3484,2.99,2022,1883745,1836415,2024-11-09,Kristin Chang,+1-801-940-5324x6244,183,False,False
PROP1187,2024-12-07,"69209 Simpson Dam Suite 269, Lake Danielleburgh, ID 89577",Justinville,NE,96385,House,3,1,4871,1.38,1980,1557730,1565238,2025-02-02,Michelle Fleming,5688648250,237,True,True
PROP1188,2025-01-05,"2192 Green Spurs Apt. 142, Jenningsside, PR 78162",East Jeffrey,MN,34980,Apartment,5,1,3856,0.9,2013,204925,214652,2025-01-08,Joshua Richardson,001-648-218-7685x22053,30,True,True
PROP1189,2024-04-01,"28902 Miller Valleys Suite 361, South Williamshire, IN 94074",Stewartmouth,PA,54634,Villa,5,3,1854,2.26,2009,1867004,1872564,2025-07-11,Anne Mann,001-588-534-8715x3538,47,True,False
PROP1190,2025-06-13,"30592 Villa Meadows Apt. 571, West Emilymouth, HI 26688",Benjaminport,MO,18631,Condo,2,3,1861,1.58,2021,250470,237952,2024-09-20,Donald Hurst,319.332.4015x816,39,True,True
PROP1191,2025-03-15,"7888 Gilmore Row Apt. 730, Lake Brittany, MA 85657",South Ginashire,ID,65931,Cottage,3,1,1142,0.29,2010,1425796,1496841,2024-12-12,Ashley Ross,+1-320-919-0542x670,91,True,True
PROP1192,2025-03-27,"5553 Alicia Mall, West Heathertown, PA 30504",Kellyfort,PA,39578,House,3,3,1676,1.34,1986,1301158,1312217,2025-06-16,Andrew Bowman,001-750-948-5923,355,False,False
PROP1193,2024-10-12,"499 Burke Highway, South Katieborough, NH 03654",Port Brendaberg,MS,27087,House,1,2,2726,1.2,1983,583996,583364,2025-03-17,Hannah Hamilton,001-379-742-0903x6475,298,False,False
PROP1194,2024-12-31,"268 Scott Plaza, Pooleland, WI 81511",New Josephchester,OR,56330,Apartment,5,2,4303,0.45,1973,237478,232779,2025-05-09,Henry Perry MD,(743)326-0623,139,True,True
PROP1195,2023-10-24,"502 King Greens Apt. 210, Griffithburgh, MH 77901",Wyattstad,AK,24706,Villa,2,1,810,2.39,1992,1362679,1346994,2025-05-08,Alan Gamble,517.918.0253x9360,204,False,False
PROP1196,2024-06-05,"50647 Gary Isle Apt. 770, Trevorland, WY 02630",New Paulmouth,DC,23962,House,1,3,1713,2.58,1950,654157,678996,2024-10-11,Whitney Moore,660.690.0909x051,161,True,False
PROP1197,2023-10-31,"09301 Lopez Spring, West Katherine, ND 58639",Scottburgh,NE,92742,House,2,3,1614,3.03,2002,304868,316465,2025-04-23,Dominic Davis,367-502-3086,81,True,True
PROP1198,2025-04-19,"65186 Campbell Path, Port Timothytown, NC 03727",Richardschester,FL,73657,Apartment,5,3,3409,3.44,2007,639659,629549,2025-03-10,Brandon Powell,+1-797-525-5854x318,253,True,True
PROP1199,2023-08-03,"55368 Jennifer Corner, West Danielshire, IL 63444",Lopezview,WY,87475,Villa,1,1,4670,1.21,2003,365722,369965,2025-06-01,Miss Olivia Wright,+1-228-856-9017x66139,312,False,False
PROP1200,2024-10-18,"404 Farmer Mission, New Andrewfurt, VA 80732",Cranebury,ME,11002,Apartment,2,3,3416,2.66,1971,614841,609048,2024-10-25,Lisa Wolf DVM,001-823-808-4903x8812,143,False,True
PROP1201,2024-07-07,"7410 Hannah Vista Apt. 792, Milesport, AL 34368",Normanton,ND,14279,House,2,3,1962,0.91,2017,258470,251098,2025-03-29,Benjamin Lawson,(425)203-2181x08846,57,True,False
PROP1202,2025-05-22,"483 Bennett Forks, Georgeside, MN 25968",Port Kelly,GA,47179,Apartment,4,3,2498,2.7,1956,1075763,1093108,2024-08-14,Peter Maxwell,349.450.1975x6221,321,True,True
PROP1203,2024-02-02,"46365 Carter Road Apt. 793, Sarahbury, MI 20295",Cynthiamouth,FM,93712,Apartment,4,3,522,2.84,2008,73559,71131,2025-03-28,Stuart Collins,593.974.1644,126,False,False
PROP1204,2024-09-22,"826 Sheppard Ridges, West Janetberg, OR 23656",Boydton,GA,64378,House,3,1,2120,1.51,1987,1864284,1874676,2025-07-24,Kaitlyn Reeves,306.208.0727x8202,338,False,True
PROP1205,2025-01-23,"76406 Miller Inlet, Lake Rebecca, AR 39263",Lake Seantown,NV,86628,Villa,4,3,1231,2.87,2014,1688635,1660000,2024-09-12,Alicia Holt,695-844-7606x66060,76,False,True
PROP1206,2025-01-26,"123 Joshua Glens Apt. 830, Lisaburgh, CA 83803",East Aaron,DC,30103,Villa,2,2,1709,2.47,2015,1301666,1275505,2024-08-20,Terry Smith,+1-471-224-5319,304,True,True
PROP1207,2024-10-05,"696 Laura Avenue Suite 872, Stephaniefort, ND 03324",Sheppardbury,GU,88665,House,5,3,2871,0.18,2005,1983902,2031422,2024-09-09,Keith Gordon Jr.,231-371-3365,23,False,False
PROP1208,2023-11-29,"4535 Davis Mission Suite 803, West Anthony, ND 28549",Lisaton,NJ,83704,Condo,5,2,3007,1.6,1980,1366958,1340542,2024-10-08,Gabriel Graham,778-377-9563x0588,12,True,True
PROP1209,2025-03-30,"877 Natasha Lane, Ryanhaven, NE 01630",East Aaron,FL,59862,Apartment,4,1,3611,2.9,1978,1485164,1511857,2025-06-13,Michael Smith,(583)642-9502x147,85,True,True
PROP1210,2024-04-29,"458 Walker Wall, Patriciatown, KY 09852",South Michaelport,WV,07474,Villa,2,3,1795,2.14,1997,912046,874315,2024-08-19,Jennifer Henderson,808-317-3370,119,False,False
PROP1211,2025-06-09,"90244 Smith Highway, Port Timothyburgh, TX 86090",Lake Rhondaport,AZ,03277,Cottage,3,2,4355,2.51,1996,1477777,1496504,2024-09-22,Phillip Wilson,6199559016,51,False,False
PROP1212,2024-01-06,"40618 Steven Mall, Luisview, KS 23575",Mcphersonfort,NV,80608,House,2,1,1414,1.5,1952,924820,967946,2025-06-30,Devin Duncan,513-981-3846x022,262,False,True
PROP1213,2024-11-02,"62882 Williams Burg Suite 433, West Jenniferport, AS 02306",Briannafort,WI,56048,Villa,3,3,808,1.85,1982,1080553,1067615,2024-09-11,James Nelson,(938)953-9220,111,True,True
PROP1214,2024-10-04,"52319 Erica Roads, Taylorhaven, SC 37557",Hollandmouth,MN,03050,Villa,4,2,4720,2.77,1953,962998,930030,2025-02-19,Christian Goodwin,001-761-388-9418x20088,218,False,False
PROP1215,2025-01-05,"719 Blackwell Prairie Apt. 249, Stacyburgh, MD 06563",Cordovaburgh,AR,73506,Cottage,1,2,3687,3.05,2018,509832,524103,2024-09-02,Emily Williams,+1-405-838-1301x540,293,True,True
PROP1216,2025-05-23,"10419 Sergio Tunnel Suite 370, North Gabriellebury, SD 65651",Freemantown,PR,60416,Cottage,4,2,2997,1.4,1954,1614858,1591382,2024-12-29,Alexander Frazier,001-730-328-2432x135,116,False,True
PROP1217,2023-09-16,"88422 Neal Rapids, Dixonberg, CO 83968",East Ashleyshire,TX,58230,Villa,3,3,1291,0.78,2010,918737,944831,2024-09-09,Melissa Mullen,321.763.2676x403,29,True,True
PROP1218,2024-10-22,"9663 Mills Throughway Apt. 528, Smithbury, GU 43234",Leslieville,SC,90976,Cottage,3,3,1540,0.45,1977,384583,367027,2025-06-28,Christina Hall,+1-822-439-8708,251,False,False
PROP1219,2024-03-28,"27055 Williams Key, South Loristad, FM 80084",West Kathryn,AR,57676,Condo,1,3,2602,2.44,1966,168490,161146,2024-11-18,David Mcknight,415.748.4045x064,97,False,True
PROP1220,2024-02-18,"59225 Snyder Ramp, West Richardtown, AL 52467",Ericberg,ME,83699,House,4,1,3915,1.73,2007,841200,870021,2025-05-20,Michael Davis,001-231-280-7327,183,True,True
PROP1221,2024-07-25,"03738 Allen Route Apt. 601, New Robertburgh, MH 93026",Marthaburgh,OH,26120,Condo,3,2,4434,2.79,1979,783934,803840,2024-12-26,Hannah Madden,001-959-878-3819x9837,18,False,True
PROP1222,2024-11-16,"39199 Sexton Villages Suite 635, North Brittany, IL 05171",West Tristanfort,IL,09395,Condo,4,2,3580,0.18,1959,1950659,2038530,2025-05-07,Tony Freeman,(324)760-8821,208,False,False
PROP1223,2024-01-28,"189 Bruce Divide Suite 091, Smithside, WV 68440",South Antoniomouth,SD,21340,House,4,2,638,0.65,1959,1215319,1165424,2025-03-12,Michael Perez,5425247335,237,False,False
PROP1224,2023-10-10,"Unit 8635 Box 8871, DPO AA 64860",North Jeffrey,MS,13937,Condo,3,1,3844,1.59,1958,1079278,1061841,2024-11-04,Anne Thompson,(762)486-1803,285,False,True
PROP1225,2024-07-22,"478 Johnson Mall Suite 342, Waltonton, RI 87416",Penningtonland,NJ,21107,Condo,1,3,3901,1.06,1978,1405110,1399149,2025-02-04,Robin Terry,001-517-407-9615x1034,221,True,True
PROP1226,2023-12-13,"350 Brett Oval, Kimmouth, WI 55631",Richardstad,OH,04452,Apartment,1,3,4507,2.79,1962,676606,664570,2024-08-06,Robert Taylor,+1-762-887-3423x249,345,True,True
PROP1227,2024-06-28,"42096 Karina Coves, Kaylaberg, CT 64520",Christophershire,MP,99691,Cottage,1,2,4356,1.45,1998,122409,118720,2024-09-28,Stacy Richardson,001-807-452-8967x7060,134,False,True
PROP1228,2023-10-16,"714 Romero Island Apt. 700, South James, MT 82198",South Jill,MS,92206,Cottage,3,2,4774,2.91,1951,1086810,1071226,2025-07-22,Steven Moody,001-235-931-9732x962,294,False,True
PROP1229,2023-11-03,"453 Horn Manor, Lake Heatherview, OH 32302",Katherinebury,NE,79650,Cottage,4,2,584,2.68,1952,1022356,1044536,2025-07-17,Matthew Neal,(729)934-8963x284,2,False,True
PROP1230,2024-01-22,"2675 Carr Cliff, Mariofurt, MI 66585",Nancymouth,VT,42316,Condo,2,3,818,0.29,1980,1303038,1280070,2025-05-20,Sherri Ortiz,726-951-2218x62016,166,True,True
PROP1231,2023-08-10,"USCGC Watson, FPO AP 04683",East Stephanie,VA,81128,House,2,3,4286,1.66,1984,1614389,1564485,2024-10-22,Lori Coffey,001-496-455-7855x8534,341,True,False
PROP1232,2025-02-23,"USCGC Martinez, FPO AA 31212",Lake Kelly,DE,95001,Villa,2,1,3138,2.08,1954,589509,592802,2025-05-09,Benjamin Wagner,706-891-2981x141,40,True,False
PROP1233,2024-06-16,"3483 Phillips Isle, Hendricksland, MD 91593",Boyleburgh,AR,22259,Villa,5,1,1356,2.85,1956,663444,668355,2025-06-16,Catherine Sanchez,4047261437,153,True,False
PROP1234,2025-02-23,"793 Janet Crest, East Jennifer, NV 98362",Collierstad,PW,75022,Cottage,4,2,3320,2.42,2016,90403,87394,2024-08-29,Jesus Mullen DDS,+1-904-777-2022,185,True,False
PROP1235,2024-12-11,"276 Tony Row, Wayneborough, VI 35091",Ashleyport,ND,65831,House,4,2,2556,1.09,1953,753790,721856,2024-10-22,Rachel Andrews,886.310.3509x20915,188,True,False
PROP1236,2024-04-21,"7332 Haney Views, New Paulton, WY 47821",Kyleside,WY,85357,Apartment,3,2,3551,0.64,2000,986980,982828,2024-10-09,Chad Espinoza,404.841.1889x506,278,False,False
